timestamp,input_path,output_txt,output_meta,pages,ocr_pages,ocr_mode,dpi,text_chars,ocr_chars,duration_sec,status,error
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (8)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (8)-1.txt,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (8)-1.json,47,0,auto,300,133423,0,0.04,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (9)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (9)-1.txt,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (9)-1.json,55,0,auto,300,150805,0,0.04,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour-1.txt,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour-1.json,41,0,auto,300,119664,0,0.03,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-The-complaint-alleges-an-association-in-fact-enterprise-among-Myers--Branthoover--and-Wilson--with-a-1.pdf,extracted_research\vLex-Vincent-The-complaint-alleges-an-association-in-fact-enterprise-among-Myers--Branthoover--and-Wilson--with-a-1.txt,extracted_research\vLex-Vincent-The-complaint-alleges-an-association-in-fact-enterprise-among-Myers--Branthoover--and-Wilson--with-a-1.json,32,0,auto,300,81507,0,0.03,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-The-complaint-alleges-that-Defendants-knowingly-agreed-to-participate-in-the-racketeering-enterprise-1.pdf,extracted_research\vLex-Vincent-The-complaint-alleges-that-Defendants-knowingly-agreed-to-participate-in-the-racketeering-enterprise-1.txt,extracted_research\vLex-Vincent-The-complaint-alleges-that-Defendants-knowingly-agreed-to-participate-in-the-racketeering-enterprise-1.json,30,0,auto,300,71819,0,0.03,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-The-complaint-identifies-multiple-predicate-acts--including-wire-fraud--mail-fraud--and-obstruction--1.pdf,extracted_research\vLex-Vincent-The-complaint-identifies-multiple-predicate-acts--including-wire-fraud--mail-fraud--and-obstruction--1.txt,extracted_research\vLex-Vincent-The-complaint-identifies-multiple-predicate-acts--including-wire-fraud--mail-fraud--and-obstruction--1.json,35,0,auto,300,83806,0,0.03,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-The-father-has-exhausted-all-available-state-remedies--including-six-mandamus-petitions--and-has-bee-1.pdf,extracted_research\vLex-Vincent-The-father-has-exhausted-all-available-state-remedies--including-six-mandamus-petitions--and-has-bee-1.txt,extracted_research\vLex-Vincent-The-father-has-exhausted-all-available-state-remedies--including-six-mandamus-petitions--and-has-bee-1.json,8,0,auto,300,19916,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-The-respondent-alleges-that-all-state-appellate-remedies--including-multiple-mandamus-petitions-and--1.pdf,extracted_research\vLex-Vincent-The-respondent-alleges-that-all-state-appellate-remedies--including-multiple-mandamus-petitions-and--1.txt,extracted_research\vLex-Vincent-The-respondent-alleges-that-all-state-appellate-remedies--including-multiple-mandamus-petitions-and--1.json,7,0,auto,300,16498,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-The-Respondent-s-mandamus-petition-was-denied-without-explanation--and-the-Texas-Supreme-Court-denie-1.pdf,extracted_research\vLex-Vincent-The-Respondent-s-mandamus-petition-was-denied-without-explanation--and-the-Texas-Supreme-Court-denie-1.txt,extracted_research\vLex-Vincent-The-Respondent-s-mandamus-petition-was-denied-without-explanation--and-the-Texas-Supreme-Court-denie-1.json,9,0,auto,300,24883,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-Under-what-circumstances-could-a-RICO-claim-arise-from-a-scheme-involving-a-wife--a-third-party--and-01d79fe1-1.pdf,extracted_research\vLex-Vincent-Under-what-circumstances-could-a-RICO-claim-arise-from-a-scheme-involving-a-wife--a-third-party--and-01d79fe1-1.txt,extracted_research\vLex-Vincent-Under-what-circumstances-could-a-RICO-claim-arise-from-a-scheme-involving-a-wife--a-third-party--and-01d79fe1-1.json,28,0,auto,300,65984,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-Under-what-circumstances-could-a-RICO-claim-arise-from-a-scheme-involving-a-wife--a-third-party--and-1.pdf,extracted_research\vLex-Vincent-Under-what-circumstances-could-a-RICO-claim-arise-from-a-scheme-involving-a-wife--a-third-party--and-1.txt,extracted_research\vLex-Vincent-Under-what-circumstances-could-a-RICO-claim-arise-from-a-scheme-involving-a-wife--a-third-party--and-1.json,28,0,auto,300,65984,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-Under-what-statutes-should-a-father-seek-relief-for-mail-fraud-in-a-RICO-suit-against-his-spouse--hi-1.pdf,extracted_research\vLex-Vincent-Under-what-statutes-should-a-father-seek-relief-for-mail-fraud-in-a-RICO-suit-against-his-spouse--hi-1.txt,extracted_research\vLex-Vincent-Under-what-statutes-should-a-father-seek-relief-for-mail-fraud-in-a-RICO-suit-against-his-spouse--hi-1.json,28,0,auto,300,62765,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-Under-what-statutes-should-a-father-seek-relief-for-wire-fraud-in-a-RICO-suit-against-his-spouse--hi-1.pdf,extracted_research\vLex-Vincent-Under-what-statutes-should-a-father-seek-relief-for-wire-fraud-in-a-RICO-suit-against-his-spouse--hi-1.txt,extracted_research\vLex-Vincent-Under-what-statutes-should-a-father-seek-relief-for-wire-fraud-in-a-RICO-suit-against-his-spouse--hi-1.json,32,0,auto,300,74027,0,0.03,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-What-are-the-differences-between-subsections--a----b----c---and--d--of-the-RICO-statute-in-the-10th--1.pdf,extracted_research\vLex-Vincent-What-are-the-differences-between-subsections--a----b----c---and--d--of-the-RICO-statute-in-the-10th--1.txt,extracted_research\vLex-Vincent-What-are-the-differences-between-subsections--a----b----c---and--d--of-the-RICO-statute-in-the-10th--1.json,18,0,auto,300,43532,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-What-are-the-elements-of-RICO--Racketeer-Influenced-and-Corrupt-Organizations-Act--that-must-be-sati-1.pdf,extracted_research\vLex-Vincent-What-are-the-elements-of-RICO--Racketeer-Influenced-and-Corrupt-Organizations-Act--that-must-be-sati-1.txt,extracted_research\vLex-Vincent-What-are-the-elements-of-RICO--Racketeer-Influenced-and-Corrupt-Organizations-Act--that-must-be-sati-1.json,40,0,auto,300,93544,0,0.03,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-What-are-the-legal-standards-for-RICO-civil-claims-in-the-10th-Circuit--including-the-requirements-f-1.pdf,extracted_research\vLex-Vincent-What-are-the-legal-standards-for-RICO-civil-claims-in-the-10th-Circuit--including-the-requirements-f-1.txt,extracted_research\vLex-Vincent-What-are-the-legal-standards-for-RICO-civil-claims-in-the-10th-Circuit--including-the-requirements-f-1.json,31,0,auto,300,77706,0,0.03,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-What-claims-can-be-made-in-federal-court-under-diversity-jurisdiction-if-a-victim-sues-a-perpetrator-1.pdf,extracted_research\vLex-Vincent-What-claims-can-be-made-in-federal-court-under-diversity-jurisdiction-if-a-victim-sues-a-perpetrator-1.txt,extracted_research\vLex-Vincent-What-claims-can-be-made-in-federal-court-under-diversity-jurisdiction-if-a-victim-sues-a-perpetrator-1.json,14,0,auto,300,30441,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-What-claims-can-be-made-in-federal-court-under-diversity-jurisdiction-if-a-victim-sues-a-perpetrator-35ffda1e-1.pdf,extracted_research\vLex-Vincent-What-claims-can-be-made-in-federal-court-under-diversity-jurisdiction-if-a-victim-sues-a-perpetrator-35ffda1e-1.txt,extracted_research\vLex-Vincent-What-claims-can-be-made-in-federal-court-under-diversity-jurisdiction-if-a-victim-sues-a-perpetrator-35ffda1e-1.json,14,0,auto,300,30441,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-What-constitutes-an-enterprise-under-RICO-in-the-10th-Circuit--1.pdf,extracted_research\vLex-Vincent-What-constitutes-an-enterprise-under-RICO-in-the-10th-Circuit--1.txt,extracted_research\vLex-Vincent-What-constitutes-an-enterprise-under-RICO-in-the-10th-Circuit--1.json,29,0,auto,300,66948,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-What-is-the-relationship-test-under-RICO-in-the-10th-Circuit--1.pdf,extracted_research\vLex-Vincent-What-is-the-relationship-test-under-RICO-in-the-10th-Circuit--1.txt,extracted_research\vLex-Vincent-What-is-the-relationship-test-under-RICO-in-the-10th-Circuit--1.json,26,0,auto,300,58999,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-What-must-a-plaintiff-show-in-the-10th-Circuit-to-obtain-summary-judgment-on-a-RICO-claim--1.pdf,extracted_research\vLex-Vincent-What-must-a-plaintiff-show-in-the-10th-Circuit-to-obtain-summary-judgment-on-a-RICO-claim--1.txt,extracted_research\vLex-Vincent-What-must-a-plaintiff-show-in-the-10th-Circuit-to-obtain-summary-judgment-on-a-RICO-claim--1.json,27,0,auto,300,61762,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-What-potential-federal-legal-violations-could-arise-if--prior-to-filing-for-divorce--a-wife-transfer-1.pdf,extracted_research\vLex-Vincent-What-potential-federal-legal-violations-could-arise-if--prior-to-filing-for-divorce--a-wife-transfer-1.txt,extracted_research\vLex-Vincent-What-potential-federal-legal-violations-could-arise-if--prior-to-filing-for-divorce--a-wife-transfer-1.json,12,0,auto,300,29068,0,0.02,ok,
2025-12-23 12:21:52,RESEARCH\vLex-Vincent-What-potential-federal-legal-violations-could-arise-if--prior-to-filing-for-divorce--a-wife-transfer-feb18ee2-1.pdf,extracted_research\vLex-Vincent-What-potential-federal-legal-violations-could-arise-if--prior-to-filing-for-divorce--a-wife-transfer-feb18ee2-1.txt,extracted_research\vLex-Vincent-What-potential-federal-legal-violations-could-arise-if--prior-to-filing-for-divorce--a-wife-transfer-feb18ee2-1.json,12,0,auto,300,29068,0,0.01,ok,
